,adechiyamoedtashlum,aimmekura,akredit,alutbniya,anashim,aprisattushlum,atidmechiradira,atidmechiradiran,baalutdirallobealim,baalutdirallobealimkama,baalutdiranosefet,baalutdiranosefetkama,baayabiluy,baayachinuch,baayachoshech,baayahaznacha,baayakvish,baayamatos,baayamifal,baayarakevet,baayarech,baayazevel,baayazihum,bituachmenahalimmb,chanayapratit,chederaronot,cheshbonchasum,chisachonatid,chisachonhayom,diramedurag,diranosefet12,diranosefetp12,dividend,esek,gemelvpizuyimmb,ginapratit,godelginapratit,godelkarkalochaklait,hagdalatdira,halvaalodiyuracher,halvaalodiyurashrai,halvaalodiyuravoda,halvaalodiyurbank,halvaalodiyurbituach,halvaalodiyurlising,hanashimshnatit,hasakapratit,hashkaot,haskachisachon,haskaloneemanut,haskaneemanut,haskapikdon,hdividendshnatit,hesderdiyur,hesekshnatit,hevidoch,hhashkaotshnatit,hishtalmut,hribitshnatit,hschirutshnatit,k_baalut,k_mispchadarim,k_mispchadarimmegurim,k_mispmeconiyot,k_mizug,k_shaotozeret,kamaginapratit,kamakarkalochaklait,kamakivun,kamamirpeset,kamasherutim,karkaacheret,karkachaklait,karkachaklaitsetach,karkalochaklait,kesefhutzacher,kesefhutzd,kesefhutzdinary,kesefhutze,kesefhutzl,khishmb,kibelmechirdiran,kivun,kneemanutmb,kniyaatiditdira,kpensiamb,kupotgemel,m_chodashimcheshbonchasum,m_chodashimminus,m_dmeschirutchodeshi,m_halvaadiyur,m_halvaalodiyur,m_kesefkniyaatidit,m_kesefmb,m_mechirdiraknuyab12,m_mechirkarka,m_misgeretashrai,m_peamimpniyabank,m_schumhalvaadiyur,m_setachmigrashbayitprati,m_shuvidira,m_yeshashrai,maaliyot,machsanbetochd,machsanmid,matbeaalutbniya,matbeabniya,matbeachisachon,matbeahutz,matbeaknuya,matbealoneemanut,matbeaneemanut,matbeapikdon,matzavkatid,matzavkavar,mazavkatid,mazavkavar,mbnifkadgalkodem,mdidakarkachaklait,mdidakarkalochaklait,mechiradirankama,mechiradiranosefet,mechirbniya,mechirknuya,meconit,mekorsetach,men18up,menayotmb,milgatlimudim,minus,mirpesetchitzonit,mirpesetsherut,mishkalmb,mispdirotbinyan,mispkomotbinyan,mocher,mosdothul,mosdotnew,mspdirotbekomatmegurim,nefashot0_14,nefashot0_17,nefashot15up,nefashot18up,nofantena,nofgag,nofkvish,nofkvishpnimi,nofrakevet,nofsetachpatuch,nofsetachyarok,nofyam,ofenbaalut,ofenbaalutmigrash,ozeret,pensiaavoda,pikdonotmb,pniyabank,ribit,s_seker,sachnefashot,sacshnatikolel_lembnew,schirut,schumhalvaalodiyur,setachbayitpraty,setachdira,sfarim,shanabniya,shanarechishab,shanarechishak,shiirochchisachonchodesh,shiirochchisachonshana,shiirochchisachonyom,shiirochloneemanutchodesh,shiirochloneemanutshana,shiirochloneemanutyom,shiirochneemanutchodesh,shiirochneemanutshana,shiirochneemanutyom,shiirochpikdonchodesh,shiirochpikdonshana,shiirochpikdonyom,shuvidirotlomegurim,siduri,sidurimakorpitzul,sinuyimpnimiimbdira,sugcheshbon,sugdira,sugmatbeahutzacher,sumhgemelshnatit,sumhhishshnatit,sumhhulshnatit,sumhmilgashnatit,sumhmosdotshnatitnew,sumhpensiashnatit,taarichrechishab,taarichrechishak,taasukaozeret,tahasokaozeret,tchisachonmb,wave,women18up,yitraneagachmemshaltibahuz,yitraneagachmemshaltibschum,yitranemenayotbahuz,yitranemenayotbschum
2253,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,634.939762629,,,,0.0,10542.0,,4.0,4.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,118098.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2254.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2254,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,NO,,1.0,,24000.0,,,,473.929095277,,,,0.0,8135.0,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,92135.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2255.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2255,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,505.191496519,,,,0.0,16710.75,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,79962.75,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2256.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2256,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,442.877496972,,,,0.0,12084.5,,5.0,5.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,7.0,72084.5,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2257.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2257,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,216000.0,,,,3.0,,2,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,YES,,0.0,,0.0,,,,530.212523534,,,,0.0,0.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,337200.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,2258.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2258,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,375.159305134,,,,0.0,37751.66666666667,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,237251.6666666667,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2259.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2259,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,537.338022513,,,,0.0,0.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,90000.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2260.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2260,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,YES,,1.0,,0.0,,,,776.04348971,,,,0.0,5759.666666666667,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,5759.666666666667,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2261.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2261,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,474.48994452,,,,0.0,1604.33333333333,,4.0,4.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,2069.999999999997,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2262.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2262,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,NO,,1.0,,0.0,,,,518.680719016,,,,0.0,31768.5,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,126668.5,36000.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2263.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2263,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,435.947745301,,,,0.0,0.0,,0.0,0.0,3.0,3.0,,,,,,,,,,,NO,62000.0,,,0.0,2012.0,3.0,98000.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,2264.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2264,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,NO,,1.0,,0.0,,,,443.53212038,,,,0.0,0.0,,4.0,4.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,4373.809523809524,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2265.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2265,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,0.0,,0.0,,,,1197.073151725,,,,0.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,1.0,0.0,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2266.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2266,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,422.246759431,,,,0.0,8077.5,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,65677.5,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2267.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2267,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,15000.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,505.191496519,,,,0.0,27788.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,447888.0,32400.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2268.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2268,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,5.0,,2,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,326.002743213,,,,0.0,5092.5,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,293092.5,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2269.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2269,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,998.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,,,,,,,,,YES,,1.0,,0.0,,,,275.64520972,,,,0.0,25620.0,,0.0,0.0,3.0,3.0,,,,,,,,,,,YES,37200.0,,,0.0,2012.0,3.0,62820.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2270.0,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,
2270,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,421.256789313,,,,0.0,2119.5,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,125119.5,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,2271.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2271,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,2,,0.5_upto_5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,546.692016712,,,,0.0,26827.5,,2.0,2.0,2.0,2.0,,,,,,,,,,,YES,0.0,,,0.0,2012.0,4.0,26827.5,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,2272.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,
2272,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,NO,,1.0,,10800.0,,,,550.119827979,,,,0.0,11269.0,,4.0,4.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,6.0,22069.0,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2273.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2273,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,NO,,2.0,,0.0,,,,271.316377891,,,,0.0,24936.0,,0.0,0.0,3.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,148844.75,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2274.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2274,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,2.0,,0.0,,,,713.3337846,,,,0.0,0.0,,0.0,0.0,3.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,516000.0,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2275.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2275,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,YES,,2.0,,0.0,,,,547.204553667,,,,0.0,0.0,,0.0,1.0,4.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,136885.83333333334,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,2276.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2276,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,high_probability_,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,2,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,354.768983725,,,,0.0,12033.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,288633.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2277.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2277,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,NO,,0.0,,0.0,,,,1437.241279259,,,,0.0,24845.166666666668,,1.0,1.0,1.0,1.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,24845.166666666668,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2278.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2278,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,NO,,1.0,,0.0,,,,336.925563526,,,,0.0,16869.666666666668,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,27498.203125,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2279.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2279,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,,,,,,,,,NO,,1.0,,0.0,,,,763.098602468,,,,0.0,34200.0,,5.0,5.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,7.0,34200.0,0.0,,,,no_books_at_home,,,,,,,,,,,,,,,,,2280.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2280,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,NO,,1.0,,0.0,,,,618.414105853,,,,0.0,7571.5,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,86771.5,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2281.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2281,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,our_income_cover_only_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,NO,,1.0,,9000.0,,,,473.929095277,,,,0.0,17366.333333333332,,3.0,3.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,5.0,59966.33333333333,0.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2282.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2282,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,5.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,YES,,1.0,,0.0,,,,507.248161853,,,,0.0,0.0,,0.0,0.0,3.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,3.0,199200.0,31200.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,2283.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2283,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,NO,,1.0,,0.0,,,,558.770703363,,,,0.0,5116.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,197716.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2284.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2284,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,YES,,1.0,,0.0,,,,448.400823407,,,,0.0,1369.0,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,235369.0,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2285.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2285,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,NO,,2.0,,0.0,,,,1132.466318214,,,,0.0,39912.0,,0.0,1.0,4.0,3.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,155892.36111111112,0.0,,,,26_upto_100__,,,,,,,,,,,,,,,,,2286.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2286,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,highly_not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,NO,,1.0,,0.0,,,,522.610316373,,,,0.0,579.1666666666666,,0.0,0.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,2.0,214539.16666666666,0.0,,,,11_upto_25_,,,,,,,,,,,,,,,,,2287.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2287,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_are_in_debts,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,YES,,1.0,,0.0,,,,359.689826631,,,,0.0,16660.5,,7.0,7.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,9.0,127660.5,24000.0,,,,ABOVE_200_,,,,,,,,,,,,,,,,,2288.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2288,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,not_probable,we_use_our_savings_to_cover_soe_of_our_expenses,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,4.0,,,,0.0,,,,4.0,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,YES,,1.0,,0.0,,,,381.338968776,,,,0.0,5116.0,,2.0,2.0,2.0,2.0,,,,,,,,,,,NO,0.0,,,0.0,2012.0,4.0,50616.0,0.0,,,,upto_10,,,,,,,,,,,,,,,,,2289.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
2289,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,quiet_probable,we_save_little,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,0.0,,,,3.0,,2,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,YES,,1.0,,0.0,,,,565.133354869,,,,0.0,0.0,,0.0,0.0,4.0,4.0,,,,,,,,,,,NO,72000.0,,,0.0,2012.0,4.0,330000.0,0.0,,,,101_upto_200__,,,,,,,,,,,,,,,,,2290.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,
